350
16 70
24 34 87065
1 10 181870
4 28 88921
24 11 146563
30 15 50320
7 40 155790
16 24 145716
26 10 95989
40 22 115918
37 10 172631
23 42 198652
3 8 161603
38 28 150355
14 27 144724
16 40 174264
26 35 120606
18 1 109509
12 36 49970
35 30 124621
21 4 148985
38 29 118521
37 9 148909
27 29 126477
5 41 115232
18 29 66387
39 1 155265
40 19 116703
22 20 207844
27 6 181859
39 24 206293
13 21 142607
39 42 187983
31 37 179311
11 30 100296
8 18 141525
27 15 143931
11 15 134571
1 2 143631
6 22 88613
21 20 101296
36 15 124388
41 9 131056
12 13 117519
9 1 143603
19 14 127240
22 25 113231
30 41 175333
25 9 55802
21 35 151568
26 27 149407
17 3 108357
23 37 98994
29 16 92877
39 25 191748
31 5 64747
26 5 23377
32 18 125744
34 23 157748
7 12 32790
21 11 71207
6 39 49168
13 14 128359
28 23 208792
27 25 170980
35 13 158093
15 25 121657
23 33 130876
21 38 73748
2 42 148589
30 2 175295
19 13 137790
39 30 200131
42 8 96668
17 37 131020
1 6 106097
8 20 185191
33 17 163955
9 39 158238
9 42 111717
36 38 185639
14 31 69546
37 26 137941
24 32 177691
3 13 72382
4 24 123631
28 33 165885
18 7 81153
25 6 142580
40 35 89911
19 41 185806
31 26 41370
13 10 183235
12 4 107581
15 12 109408
18 23 193950
27 21 50500
19 3 151060
2 34 96795
1 11 164020
20 35 166003
29 7 138470
7 39 196839
40 33 56781
6 17 127981
25 20 137527
19 34 86794
40 9 140203
20 18 178303
34 3 64266
29 8 191771
32 29 192131
28 16 159799
3 27 168544
38 27 27012
28 9 52731
7 16 108844
5 35 97229
10 33 171834
5 15 100200
5 2 34373
42 11 89468
39 12 164807
33 34 146716
37 19 28040
6 35 208754
5 28 18386
25 29 130426
10 14 67813
14 15 95401
41 22 207006
3 28 133601
42 16 196363
23 13 141646
5 3 124813
26 33 126642
41 20 166911
16 19 179255
20 1 196242
20 3 158225
21 1 170782
32 12 141076
23 29 172126
2 26 57750
26 16 136477
26 9 10968
13 8 193829
19 24 173859
22 18 126993
8 31 174870
20 32 109678
15 20 182838
2 27 115150
3 7 101231
24 13 104251
32 35 153482
34 21 94934
17 32 156929
37 30 148727
26 18 108786
15 32 130279
41 29 128656
23 24 237549
37 27 45524
12 27 136525
17 30 134064
36 40 172970
38 37 37568
10 25 94069
20 36 157216
11 28 186378
33 7 99009
9 2 68718
42 37 196855
35 25 118686
2 16 167473
15 23 197401
17 8 220193
21 40 117050
34 5 131168
32 40 166083
31 27 183052
31 244
14 16 14220
23 26 121308
3 14 161180
22 21 9037
5 23 181277
8 27 262150
18 21 158293
10 21 231799
29 25 174926
1 31 166319
5 24 51733
27 6 284401
31 25 144789
31 12 233896
12 6 55630
30 24 119987
15 23 46703
25 16 108496
16 29 118152
23 7 192505
10 19 246701
21 3 99055
2 4 298345
4 22 309742
7 26 231343
20 18 97595
29 1 78127
1 27 180839
6 10 130708
16 5 141872
12 8 33379
29 21 162103
5 20 52704
24 1 83009
20 7 165069
2 3 69592
20 30 120958
29 28 106171
13 17 197392
26 14 98996
13 1 74912
13 15 178210
7 24 164098
27 16 271790
1 21 140786
16 10 143897
20 9 97942
27 5 212115
1 2 94208
17 8 219055
2 13 106568
26 13 178994
22 25 21863
2 23 240996
11 27 276331
3 20 162600
8 22 180510
18 8 110581
9 12 178131
5 30 145756
2 17 216688
1 5 31276
22 26 217923
9 27 324402
25 28 148838
25 17 253593
2 8 195164
25 14 122716
17 14 174346
29 13 90487
29 6 77101
4 6 208731
3 19 211637
19 5 168147
19 11 229115
13 20 96340
11 23 183890
7 25 23368
29 14 103932
18 24 96624
2 24 114665
7 6 172915
27 24 263848
16 20 117074
9 25 237701
16 17 188566
18 22 167330
9 5 112287
10 20 131258
22 15 183447
21 7 36194
30 9 167436
2 27 275047
24 29 98584
25 13 206025
18 16 62623
15 16 78740
13 18 189160
12 22 147726
31 20 187747
20 26 84596
1 25 131113
14 9 149332
8 5 132232
16 28 40342
18 1 144779
5 13 43636
10 29 114633
3 12 132381
28 3 135058
2 14 158367
22 29 153063
15 30 82624
6 16 41051
18 25 171119
4 5 291693
28 13 145166
18 4 187159
30 23 64525
21 20 128875
11 28 127383
19 18 176257
7 19 229020
27 29 258966
21 16 95670
10 25 244625
31 3 244939
12 19 99055
6 21 136721
11 24 115949
15 24 158230
23 6 109460
7 1 154481
20 6 76023
7 16 131864
6 31 258995
10 8 175649
17 23 196658
30 10 140013
1 14 96376
3 7 135249
7 10 264848
11 6 74430
27 20 264819
17 18 169087
18 28 74525
11 3 174112
27 4 339233
1 9 143563
18 30 66507
18 6 21572
16 12 43019
23 14 82629
5 7 185757
10 4 130209
26 3 212311
13 11 107852
13 22 201689
25 23 169137
10 5 161484
11 4 260268
1 8 100956
27 18 305973
24 12 130682
11 7 247345
23 22 165348
28 20 128976
22 19 246781
22 14 118927
19 15 134776
26 5 135358
31 7 121421
26 30 117100
25 30 104612
31 8 267275
5 3 109896
4 23 310060
5 25 162389
3 27 322011
15 6 91351
4 3 307887
21 26 208886
20 4 261467
21 30 91786
15 31 269617
1 4 322969
17 3 263652
5 17 153756
15 20 159201
18 31 238687
21 14 109890
29 2 109783
26 8 143705
31 17 277320
28 31 236573
8 11 163439
22 16 104707
8 19 132434
28 1 70254
29 7 198294
30 14 18104
23 12 82424
24 4 262438
20 25 141701
16 13 185508
6 8 89009
22 9 233912
14 20 102854
21 23 156311
29 8 136873
18 29 98673
6 9 122501
16 2 172587
10 26 58543
27 14 257570
5 12 98853
7 4 336899
8 3 165760
7 12 174883
4 13 308603
19 23 121438
17 28 188353
13 8 175868
9 28 175454
4 25 313531
9 3 155740
9 29 159138
22 7 45231
15 2 197506
30 16 3884
30 11 119365
1 3 141172
2 10 168136
4 16 249782
21 24 127904
19 28 101732
15 12 35721
17 24 158975
18 5 145524
24 25 140730
26 29 149266
14 13 171288
16 23 68409
2 5 62932
9 7
5 2 566385
3 1 36741
2 7 709117
1 9 231416
9 2 492224
4 1 873842
8 7 445147
6 4
6 4 23108
1 2 692728
6 1 494161
6 2 198567
26 120
1 16 148728
6 23 201932
11 3 208145
25 11 33548
16 2 259706
9 2 216622
26 9 75291
11 24 24653
11 8 198350
17 22 153544
6 25 186633
5 16 300301
9 23 137822
14 23 142715
13 12 228880
3 23 223408
14 20 253358
4 21 114867
20 16 315867
3 4 227749
5 14 196371
17 1 91093
26 12 222302
7 15 84960
17 20 307950
4 13 77018
19 3 239920
3 1 207158
13 22 44708
8 23 183087
3 5 253956
21 25 142271
1 7 128117
24 16 140784
19 7 65694
5 8 331853
21 19 88921
12 3 216407
21 20 274933
4 1 159883
16 25 165401
5 23 156901
11 9 122559
8 15 141354
22 1 127573
4 26 46539
2 25 207225
14 26 46753
16 21 134255
14 21 156267
9 19 95884
8 1 174991
13 11 83852
24 10 7861
21 24 166888
3 20 312048
15 14 83308
13 6 236937
8 3 187431
26 13 58937
15 2 141681
25 8 207552
26 1 141802
13 24 74921
12 20 152939
8 19 250578
25 15 85876
8 16 259379
17 24 83149
18 5 303489
19 14 67346
7 14 1652
9 6 196030
19 25 101376
25 26 109241
20 22 192376
9 8 216949
12 11 178612
20 9 281896
14 17 152436
17 13 108836
9 25 89011
2 20 124290
23 1 47860
17 10 75288
8 26 235164
2 3 187758
22 6 228474
16 7 102278
17 26 167773
24 25 24617
13 19 51072
15 16 187238
7 4 91640
9 10 105767
15 12 170330
9 5 167833
20 26 206605
2 6 20592
11 20 320936
19 20 186012
15 13 136180
15 23 101175
19 16 167972
15 10 69120
11 19 134924
24 20 306898
9 4 121830
1 12 146015
20 7 251706
16 3 71948
6 12 8057
2 1 174664
14 16 103930
10 16 148645
7 5 198023
1 15 84925
11 26 142789
10 7 112312
5 13 225490
20 88
15 18 326713
20 3 114704
12 19 211021
9 3 231620
19 8 208704
11 8 116905
8 17 149337
19 17 260946
8 6 219930
3 2 152552
14 5 145445
18 11 231627
1 11 155823
11 7 116540
1 5 194575
20 19 198154
6 4 221639
15 4 223716
15 8 148399
20 12 93581
6 17 120103
20 15 223770
13 11 216609
9 11 276983
19 7 208339
4 17 250801
18 12 112405
15 17 240882
16 6 371378
1 10 222626
4 12 218032
12 7 230688
17 9 221911
9 13 90457
2 16 261097
2 15 231060
9 1 224445
16 1 150639
13 15 299493
6 3 184925
5 10 28051
13 3 190424
16 11 233260
18 20 205986
18 5 240003
19 14 281070
14 17 37527
11 6 262497
1 18 149006
20 14 100319
18 9 235210
4 3 114650
1 13 133988
3 1 228321
19 10 175066
9 5 247135
17 2 9822
16 18 226443
19 11 91799
13 2 213421
16 9 301882
20 16 207619
12 10 186025
9 6 335518
1 14 151311
14 7 150667
1 8 200162
15 14 220765
13 10 184729
16 14 301950
8 10 33638
2 12 147059
2 11 230124
3 5 33746
19 15 237178
14 18 300317
2 10 158247
18 10 211952
13 18 209792
11 17 226798
12 3 191720
11 4 160013
13 12 97387
18 3 217647
18 2 259464
13 14 241126
9 7 192652
7 2 191520
50 180
29 43 246473
46 45 253116
33 8 230033
30 10 247349
5 50 127738
24 31 264370
49 19 164859
34 22 162886
10 21 362132
8 6 340391
16 12 425431
38 17 602366
39 48 474814
29 10 360427
24 15 304065
15 45 277910
17 1 478886
20 4 336921
30 14 235772
2 7 360511
47 10 317023
44 3 233099
46 9 202311
45 3 433806
39 28 48321
28 30 108203
5 12 165941
21 37 144299
23 28 303152
21 28 12434
5 17 412016
37 14 454268
27 11 363562
44 18 286175
29 18 280049
1 37 181947
37 40 219023
33 26 340062
16 48 489575
9 28 179045
3 36 382338
37 6 333685
43 2 456365
25 7 121150
35 21 271222
38 19 178859
47 5 99995
34 15 274244
50 21 23220
2 15 334494
26 7 241811
46 41 268184
14 23 625555
27 35 348546
22 44 132765
46 43 165087
27 18 357998
32 49 259627
14 47 366088
3 33 460351
7 4 108442
2 14 15658
27 3 410648
32 12 260818
30 15 117985
35 30 206689
23 24 394002
26 30 145984
7 17 490776
43 44 331073
29 17 555415
48 45 448056
48 47 471188
46 35 256033
46 14 341220
18 31 238327
48 41 501073
27 12 346835
16 32 319364
8 22 191377
22 28 114830
1 16 243969
18 40 282820
39 34 154039
35 4 219304
49 39 248990
26 32 257928
20 28 244296
6 17 466339
12 17 577957
29 16 248194
29 38 74689
4 48 353487
30 31 78290
1 34 177372
14 40 358555
13 24 325921
26 27 343945
36 13 372123
45 24 103051
9 36 303124
24 47 316396
14 5 266093
32 9 208807
20 38 190816
45 47 243040
25 9 199845
17 20 625155
34 37 237583
6 2 257963
17 44 447492
46 19 122624
34 2 420943
41 16 44684
45 9 202737
47 2 381746
4 39 147567
25 3 341690
20 37 353486
38 36 177559
15 12 151035
47 29 243394
15 18 278022
48 5 371193
40 44 248921
43 5 235256
5 30 30321
18 19 177213
46 6 342373
20 45 265859
25 17 571340
39 30 134952
6 10 271351
29 14 409492
18 5 190358
23 42 680333
21 46 152987
49 35 256440
46 23 422133
25 29 170541
35 13 10744
31 26 216842
18 28 268240
33 39 215285
19 1 53725
9 19 187137
11 41 28091
24 41 189473
34 4 168874
42 6 305671
26 22 139366
5 42 395640
33 40 259444
44 20 396931
40 6 294300
50 38 64266
33 4 206693
12 18 308213
42 49 458229
22 30 6627
26 28 254187
3 48 380699
30 29 173720
38 35 312268
30 13 212939
33 29 111403
3 12 468624
10 9 378994
47 22 123689
39 41 297688
17 22 435710
5 44 156459
4 9 182576
31 28 186493
25 35 279588
24 27 202180
34 17 598596
17 10 194988
48 27 515148
31 40 201073
40 243
19 26 115915
4 11 149167
33 7 150833
30 25 115085
19 27 199259
21 2 264204
14 7 104907
11 26 174930
28 25 161897
14 15 252499
35 12 231885
33 28 125738
3 25 86164
12 31 130898
22 19 172607
16 25 128578
31 8 166847
27 4 175147
2 25 219377
2 38 239167
32 37 92445
38 6 94363
16 35 337627
23 3 173587
23 30 85318
27 2 3968
32 8 134264
7 6 110226
36 34 168793
4 7 61195
35 39 275918
35 6 246817
1 22 314302
25 13 122841
1 39 195403
19 24 92008
37 2 169996
10 24 164885
19 13 33919
32 36 223111
32 5 71432
17 40 175821
17 9 125423
19 8 60205
13 3 164680
21 35 253116
28 40 189779
27 18 284364
34 21 380
16 15 88339
28 18 228902
25 1 192737
17 8 173478
9 36 168111
17 28 109942
31 35 255690
25 11 120598
32 24 40114
37 6 32735
35 7 259788
12 13 51249
39 37 72094
24 28 212811
2 28 57480
8 13 26286
25 9 69863
21 8 142404
36 38 217873
40 19 97208
27 24 268909
10 1 221481
17 27 171390
9 3 142911
12 24 102429
6 19 14349
24 21 93593
6 4 171421
16 34 84131
16 14 182497
8 22 232812
7 8 162749
29 5 141415
6 29 129693
16 5 123049
23 16 168502
3 29 130786
40 35 247215
2 24 264941
38 14 70663
4 19 167021
9 11 50735
24 20 210136
8 30 124486
17 5 108991
8 12 77535
11 32 15291
6 14 153644
27 10 195784
7 13 158494
1 34 237184
15 29 239045
17 32 180423
22 20 306184
37 24 110394
4 36 246300
29 11 107439
4 29 88858
22 31 167131
38 5 106085
6 5 11722
16 20 190468
33 12 15837
17 7 213141
24 18 130928
27 32 266409
25 7 106543
17 3 185256
4 1 298467
22 23 193644
22 36 321659
21 23 154786
2 14 219745
28 7 180244
4 5 162739
14 39 90841
6 13 48268
16 38 148368
7 26 123289
39 4 111658
37 30 82667
30 32 9778
16 37 140657
12 17 95943
5 40 92926
38 21 64617
17 29 232608
14 3 66330
7 1 266270
39 24 140462
21 28 206724
6 31 106128
13 21 167668
2 1 294375
28 19 143161
6 33 40607
17 6 120713
10 34 130021
40 13 111978
15 3 214187
40 6 104648
17 2 167422
13 31 154396
14 37 162935
28 8 199961
20 29 205232
9 6 4710
17 16 227670
22 9 153548
29 33 141609
5 26 118147
33 32 100317
9 35 242107
25 4 145024
26 38 173077
28 31 184342
36 29 257102
11 35 202398
33 36 182219
11 6 55445
2 8 187080
8 16 58562
27 40 245877
5 13 38201
35 10 306632
33 25 115180
36 26 264967
8 6 74554
32 40 143056
14 27 223713
39 15 161658
36 30 213333
5 11 67167
31 5 117850
18 6 131822
29 12 154463
17 11 176158
18 35 215781
22 5 169980
11 28 206046
6 24 77659
1 9 160754
9 15 127009
1 27 298343
11 2 258176
17 22 278971
17 18 181254
31 2 236472
20 25 164572
40 14 114947
24 29 52034
9 29 124983
30 29 101926
34 15 172470
12 2 177961
7 3 111319
7 12 134996
3 26 182995
40 38 136658
33 39 79966
10 8 12672
25 39 137376
31 37 138863
12 16 136097
16 13 84848
16 30 183048
12 4 167193
20 5 136204
26 14 116665
24 4 93762
3 18 79432
25 23 109959
18 26 177316
3 20 237275
29 18 126024
10 30 137158
39 17 160072
37 15 89564
37 20 115191
14 13 180123
19 38 108712
11 1 211489
2 33 177868
16 29 173200
23 36 198787
40 15 161477
26 37 97134
31 39 168931
31 40 101133
20 15 204755
3 22 274352
22 18 269590
25 22 223411
29 25 78880
10 18
2 3 214407
2 9 278529
6 7 472129
4 1 72721
6 5 439063
9 4 295328
6 4 213953
6 1 141232
8 1 51793
1 9 326193
2 1 55922
10 4 307325
5 4 491154
9 6 467425
7 8 294554
1 5 522019
9 7 568954
2 10 290526
26 39
21 5 185707
14 7 889938
10 2 598790
25 14 628802
22 15 498904
19 9 871801
11 9 716199
4 6 800955
9 14 675899
7 21 529874
9 24 425955
14 19 707794
20 12 399164
15 23 192410
1 2 914118
12 9 668880
23 8 709335
3 22 853966
19 26 920062
3 20 776283
16 11 276489
12 22 501486
18 24 435200
8 6 744240
26 24 539281
2 18 283702
22 20 604494
26 14 686713
6 21 169279
9 20 816535
6 7 360595
11 21 519621
12 4 661351
15 10 744286
15 7 717268
5 19 781795
13 8 75441
16 21 708359
15 18 429198
27 225
24 18 48896
22 16 143832
10 14 106189
17 27 311124
8 6 56885
1 25 92886
6 19 94428
25 14 82677
25 26 113600
24 4 86603
12 23 85167
11 9 176931
14 11 117642
16 14 85895
7 26 155169
6 14 127964
11 22 175579
8 4 77728
1 19 149993
13 25 23846
13 17 234288
2 13 54592
7 2 93812
6 18 96906
20 15 212198
15 1 29307
4 14 6649
4 6 134613
10 25 144426
22 19 192275
10 23 195468
15 24 124916
11 21 133155
24 19 54384
17 9 238657
7 12 106419
2 6 97530
4 16 92544
23 22 160931
14 15 83956
25 3 6716
27 24 128580
10 17 162743
6 20 140738
18 26 61981
11 10 143271
10 20 234431
7 16 75512
2 26 61357
8 11 46563
18 2 624
24 10 147149
18 4 38688
4 7 112615
3 24 3983
5 4 100228
7 8 53167
9 1 127454
20 22 199894
11 18 90641
20 8 101603
10 7 102857
21 19 149851
16 9 158159
4 23 109643
16 21 116175
18 15 115995
13 11 58811
10 12 124016
23 21 133274
13 20 113851
17 8 222040
25 2 52243
24 12 62127
14 17 224466
5 10 163759
5 15 141526
8 26 119752
1 14 54649
27 1 166372
27 23 150639
18 13 55216
12 16 68068
6 23 101775
5 3 35358
22 17 282403
18 12 14212
24 7 44292
9 19 167911
22 5 151516
15 8 133791
26 23 132936
20 21 172237
22 25 140614
20 1 182891
9 2 113288
23 7 92611
15 23 173235
3 13 25106
23 5 85140
4 26 99421
11 24 55438
22 7 163903
2 1 86064
11 7 99730
10 9 75914
16 24 36666
18 20 109918
16 26 115837
21 6 143477
17 23 261484
9 26 174645
21 18 62319
15 3 128899
27 6 176590
17 11 261548
21 26 123052
8 23 62640
21 27 142003
15 7 80624
4 21 36929
10 27 200434
3 11 59421
20 11 148166
3 14 83937
20 7 131574
12 25 64850
20 25 90005
15 16 156136
14 5 93579
14 2 31415
20 17 300447
11 26 151374
16 3 40649
4 20 148606
16 6 84676
12 15 101783
18 27 79684
1 5 112219
22 4 51288
6 1 143619
17 24 213165
5 17 244540
10 2 127875
15 21 53676
9 3 117510
7 25 41569
27 12 93896
5 6 79385
1 12 72476
9 18 113912
2 20 110542
25 8 11598
7 21 75686
22 15 141893
17 6 261175
20 23 38963
15 9 98147
16 18 53856
27 22 169660
21 12 48107
1 13 98713
18 1 86688
11 2 90017
22 9 90478
23 3 57748
24 5 31375
11 16 92127
11 23 109203
19 25 57107
8 5 22500
3 21 99450
19 13 75507
22 3 141874
15 27 195679
23 1 143928
18 23 70955
13 10 150253
24 8 8875
1 26 147421
15 26 176728
14 22 57937
21 24 95467
8 2 58395
14 8 71079
5 20 124103
12 4 24476
27 16 133540
3 12 66110
27 13 134900
11 1 150345
4 17 231115
25 17 210442
10 22 164126
27 19 182964
3 19 50401
21 10 75934
23 16 17099
12 14 17827
4 1 61298
7 5 75667
9 24 121493
1 21 24369
13 14 58831
17 16 244385
16 13 57789
8 3 12858
23 13 74888
5 21 87850
23 9 175258
25 24 2723
3 1 99592
20 9 214221
16 1 126829
23 14 102994
21 8 86592
4 25 89326
24 14 79954
20 16 56062
26 17 292173
5 18 80271
26 19 165261
22 6 163961
18 7 93188
18 22 89976
13 9
11 2 560465
12 11 651963
4 7 124563
11 9 354593
12 6 715375
7 5 901433
8 9 87880
1 5 569136
1 12 762537
12 42
6 8 115918
4 6 341320
5 10 327108
12 11 265262
5 1 409974
3 12 240936
8 9 249468
9 12 323565
6 2 364420
6 11 207590
9 2 222101
2 5 415748
3 8 441583
5 6 51328
5 8 167246
11 7 109043
6 1 372801
12 5 484512
2 12 108432
3 10 453733
3 4 332800
10 7 541956
11 10 432913
3 1 140885
6 7 316633
3 11 275456
9 1 230482
1 2 8381
12 10 429661
10 6 364634
7 5 367961
2 8 341027
9 6 272861
9 11 65271
8 4 406997
2 10 321229
10 8 248716
12 4 91864
7 12 279793
10 4 457285
2 4 200296
4 11 357126
40 396
12 15 172602
22 26 119046
14 35 72605
28 11 162276
38 12 38540
32 12 103279
17 19 214097
10 21 121904
11 3 104624
27 12 67398
35 10 90770
8 15 102564
20 13 89638
40 36 84442
24 31 140468
19 8 142505
20 30 99656
9 32 62863
36 9 68043
16 34 119337
36 21 101467
15 26 177476
35 34 134644
22 23 75205
23 5 65561
8 37 56692
7 18 121886
14 36 83810
17 3 158822
6 26 160400
6 17 123409
36 11 132291
25 23 207265
25 24 220137
24 9 56601
35 2 75593
12 7 77624
22 30 121011
23 8 31065
3 5 92328
24 7 93809
20 4 35322
3 36 99891
12 5 62257
30 6 122412
29 21 115254
29 4 103276
36 19 178397
12 4 113502
34 32 161216
28 2 82825
8 40 7736
14 8 19954
21 40 112708
26 23 153236
16 5 72936
38 30 39768
3 7 122270
8 30 88858
39 36 40553
1 18 44510
40 2 16350
19 11 164697
5 1 40921
9 35 40043
14 5 54450
10 34 104187
11 17 164955
8 27 41677
31 39 155626
31 34 175482
5 38 50076
37 30 67648
30 35 77935
40 38 66429
17 27 127061
2 22 52748
33 36 51333
32 1 75461
26 17 196146
14 29 94941
28 21 179160
12 20 98428
6 4 96153
31 22 170742
39 1 62468
3 12 80792
38 18 75194
5 31 139575
6 2 46639
15 5 121588
34 33 134970
26 10 146166
28 27 115865
28 39 130231
25 16 214631
12 22 114172
31 13 119249
38 22 81243
1 2 2189
5 21 139468
15 16 162533
29 6 125781
23 28 47745
33 28 119451
15 17 135530
20 7 137192
6 18 76110
17 20 98455
30 5 63485
32 31 154238
25 2 184805
25 39 167622
39 11 147233
3 38 42252
40 22 36398
34 21 168594
29 19 98080
13 12 8790
18 30 114962
17 23 116449
22 15 58430
3 19 156695
3 4 95689
36 34 164938
22 13 111014
36 37 97799
30 1 82421
11 6 129209
21 14 124926
16 33 111904
26 14 142329
23 1 37490
1 11 97609
16 8 81553
29 12 22177
31 17 206207
25 13 195162
26 8 122375
37 26 65683
35 32 102906
21 26 84180
33 40 52999
35 29 81304
1 19 139516
11 10 114975
32 20 124627
30 13 10018
29 31 122142
17 36 149268
37 10 80483
31 38 89499
21 15 194379
8 36 76706
4 11 101822
4 26 133013
30 4 99907
32 23 111830
31 3 96288
25 21 228535
30 32 104507
26 5 87879
40 3 87081
23 35 97840
13 24 24975
12 16 61400
9 33 92686
10 12 66286
14 1 13538
27 15 131084
24 4 114864
15 3 140152
28 25 250379
2 36 72470
17 39 141427
2 17 76782
33 22 89397
14 20 50884
2 4 66715
31 8 148192
32 19 173217
14 24 95264
18 16 98054
18 26 112997
13 16 52610
10 17 202418
25 1 182638
13 8 78828
18 25 198804
5 36 111223
27 26 147475
1 20 59816
1 15 108989
19 37 130205
2 10 125648
28 17 159572
21 17 190356
17 14 88110
15 19 229597
25 6 185640
23 33 76328
19 24 109668
7 28 169720
27 11 132861
12 31 128039
39 14 75997
14 40 27690
20 21 145206
36 24 93272
20 34 143098
15 18 64479
40 17 93120
5 9 51952
2 5 43110
26 7 192147
33 19 148624
34 15 192271
33 21 71693
13 28 100886
38 10 87246
35 28 138071
25 14 196145
30 33 119249
21 30 111885
30 3 82020
1 8 6425
23 3 110410
37 31 117379
4 7 141902
23 31 172390
39 21 60913
37 13 57630
20 23 84456
26 1 128800
27 2 50291
29 36 111598
1 33 51688
16 37 50740
18 24 100238
29 9 45013
27 35 103632
33 12 115301
27 22 72654
2 13 70214
2 26 130989
12 21 130693
6 31 137608
17 29 160371
15 13 169423
37 39 112735
14 6 57979
35 25 174178
8 4 58101
37 20 32008
3 29 85397
2 15 111178
9 38 1876
9 1 63242
11 31 108703
11 2 99798
3 39 59338
32 26 158302
37 29 71017
24 5 78464
21 31 216539
13 17 146984
14 4 78055
3 37 70132
22 8 44134
1 27 48102
39 12 126081
2 30 80232
16 11 85232
34 3 138729
33 15 147827
19 18 165118
8 12 70038
7 38 98584
6 36 58571
40 13 80227
14 13 81554
1 34 96132
37 27 98369
20 39 109434
24 30 14957
4 19 185134
14 18 58039
6 8 38025
32 40 89622
20 19 162213
18 27 66605
26 16 116423
17 25 261575
19 2 137327
39 6 18018
27 30 48590
34 13 66727
20 28 127579
1 40 14161
10 14 136988
18 28 112273
4 34 147808
22 34 133841
25 22 204853
7 13 68834
15 39 158607
